he2022
135
pe
wavel  k
17.6413600416  n  0.08266
17.6501401227  n  0.08259
17.6589199045  n  0.08251
17.6677099862  n  0.08243
17.6764900755  n  0.08236
17.6852701383  n  0.08232
17.694059867  n  0.08228
17.7028398471  n  0.08224
17.711620075  n  0.0822
17.7204099588  n  0.08216
17.7291900264  n  0.08213
17.7379800574  n  0.08211
17.7467599119  n  0.08209
17.7555399504  n  0.08207
17.7643299432  n  0.08205
17.7731100061  n  0.08203
17.7818898991  n  0.08199
17.7906800534  n  0.08195
17.7994598932  n  0.08191
17.8082401577  n  0.08187
17.8170300411  n  0.08183
17.8258098582  n  0.0818
17.8345900626  n  0.08187
17.8433798759  n  0.08194
17.852159873  n  0.08201
17.8609399016  n  0.08208
17.8697298481  n  0.08215
17.8785099113  n  0.08209
17.8872899679  n  0.08186
17.8960799335  n  0.08162
17.9048599484  n  0.08139
17.9136498662  n  0.08116
17.9224301095  n  0.08093
17.9312099613  n  0.0807
17.9400000287  n  0.08048
17.9487800331  n  0.08026
17.9575599289  n  0.08004
17.9663500325  n  0.07981
17.9751300056  n  0.07959
17.9839101553  n  0.07947
17.9926998579  n  0.07936
18.0014800097  n  0.07925
18.0102599768  n  0.07914
18.0190501362  n  0.07903
18.0278300299  n  0.07892
18.0366100256  n  0.07879
18.0453998802  n  0.07866
18.0541800527  n  0.07853
18.0629700786  n  0.0784
18.0717500524  n  0.07827
18.0805300662  n  0.07813
18.0893199244  n  0.07798
18.0980999909  n  0.07782
18.1068800604  n  0.07767
18.1156699658  n  0.07751
18.1244500136  n  0.07736
18.1332300271  n  0.07725
18.1420198679  n  0.07726
18.1508001145  n  0.07727
18.1595799602  n  0.07727
18.1683699544  n  0.07728
18.1771499592  n  0.07729
18.1859298552  n  0.07724
18.1947198923  n  0.07708
18.2034998741  n  0.07691
18.2122800414  n  0.07674
18.2210700108  n  0.07657
18.2298498588  n  0.0764
18.2386398352  n  0.0762
18.247419979  n  0.07596
18.256199915  n  0.07572
18.2649899722  n  0.07547
18.2737701319  n  0.07523
18.2825500464  n  0.07499
18.2913400748  n  0.07464
18.3001201403  n  0.0741
18.3088999233  n  0.07356
18.3176901481  n  0.07302
18.3264700092  n  0.07249
18.3352498864  n  0.07195
18.3440398628  n  0.07141
18.3528200824  n  0.07088
18.3615999454  n  0.07035
18.3703899001  n  0.06982
18.3791700338  n  0.06929
18.3879599169  n  0.06876
18.3967399358  n  0.06846
18.4055198743  n  0.06885
18.4143098928  n  0.06924
18.4230899829  n  0.06962
18.4318699565  n  0.07001
18.440660003  n  0.0704
18.4494400567  n  0.07074
18.4582199576  n  0.07082
18.4670099241  n  0.0709
18.4757898331  n  0.07098
18.4845698944  n  0.07106
18.4933600146  n  0.07113
18.502140013  n  0.07121
18.5109201286  n  0.07126
18.5197099532  n  0.0713
18.5284899342  n  0.07134
18.537269997  n  0.07138
18.5460601047  n  0.07143
18.5548399614  n  0.07147
18.5636298579  n  0.07141
18.5724101498  n  0.07132
18.58119012  n  0.07123
18.5899801234  n  0.07115
18.5987601137  n  0.07106
18.6075400916  n  0.07097
18.6163300958  n  0.071
18.6251100232  n  0.07111
18.6338899028  n  0.07121
18.6426801493  n  0.07132
18.6514599076  n  0.07142
18.6602399308  n  0.07153
18.6690299667  n  0.07158
18.677810147  n  0.07155
18.6865898603  n  0.07152
18.6953799285  n  0.07149
18.7041600783  n  0.07145
18.7129498797  n  0.07142
18.7217300706  n  0.07139
18.7305100848  n  0.07141
18.7393000939  n  0.07144
18.7480800794  n  0.07146
18.7568598526  n  0.07149
18.7656499656  n  0.07151
18.7744299923  n  0.07153
18.7832101242  n  0.07149
18.7919998848  n  0.07142
18.8007798488  n  0.07136
18.8095598836  n  0.07129
18.8183498934  n  0.07122
18.827130045  n  0.07116
18.8359098786  n  0.07106
18.8447000355  n  0.0709
18.8534799169  n  0.07074
18.862260156  n  0.07058
18.8710500015  n  0.07042
18.879829864  n  0.07026
18.8886200409  n  0.07011
18.8973998368  n  0.07002
18.9061799349  n  0.06993
18.9149699844  n  0.06984
18.9237499477  n  0.06975
18.9325298216  n  0.06966
18.941319999  n  0.06957
18.9501000281  n  0.0695
18.9588799336  n  0.06943
18.9676701373  n  0.06937
18.9764501305  n  0.06931
18.9852299657  n  0.06924
18.9940200937  n  0.06918
19.0027999486  n  0.06913
19.0115799724  n  0.06932
19.0203699222  n  0.06951
19.0291498984  n  0.06971
19.0379401588  n  0.0699
19.0467200424  n  0.07009
19.0555000395  n  0.07028
19.0642899521  n  0.07039
19.0730701524  n  0.07041
19.0818500693  n  0.07043
19.0906398955  n  0.07045
19.0994199487  n  0.07047
19.108200049  n  0.07049
19.1169900529  n  0.07052
19.1257698577  n  0.06998
19.134550042  n  0.06944
19.1433401239  n  0.06889
19.1521199453  n  0.06835
19.1609001139  n  0.0678
19.1696901741  n  0.06726
19.1784699121  n  0.0668
19.1872499649  n  0.0665
19.196039903  n  0.0662
19.2048198259  n  0.0659
19.2136099991  n  0.0656
19.222390117  n  0.0653
19.2311701267  n  0.065
19.2399600117  n  0.06472
19.2487401507  n  0.06445
19.2575201483  n  0.06419
19.2663100152  n  0.06392
19.2750900764  n  0.06365
19.2838699626  n  0.06338
19.2926600843  n  0.06312
19.3014399685  n  0.06294
19.310220017  n  0.06277
19.3190099232  n  0.06259
19.3277899041  n  0.06242
19.3365700173  n  0.06224
19.3453599825  n  0.06207
19.3541399628  n  0.06184
19.3629301659  n  0.0615
19.3717099693  n  0.06117
19.3804898508  n  0.06084
19.3892799502  n  0.0605
19.3980599651  n  0.06017
19.4068400262  n  0.05983
19.4156299238  n  0.05943
19.424410054  n  0.05898
19.4331898205  n  0.05853
19.4419801735  n  0.05808
19.4507599441  n  0.05763
19.4595400745  n  0.05718
19.4683300304  n  0.05673
19.4771101009  n  0.05627
19.4858901208  n  0.05582
19.4946799603  n  0.05536
19.5034598553  n  0.05491
19.5122400477  n  0.05445
19.5210300545  n  0.054
19.5298100579  n  0.05354
19.5385998717  n  0.05304
19.5473800246  n  0.05254
19.5561600408  n  0.05204
19.5649498619  n  0.05154
19.5737299639  n  0.05104
19.582509897  n  0.05054
19.591300013  n  0.05003
19.6000799683  n  0.04942
19.6088601066  n  0.04881
19.617650039  n  0.04821
19.6264301363  n  0.0476
19.6352099999  n  0.047
19.6440000378  n  0.04639
19.6527801825  n  0.04579
19.6615600614  n  0.04526
19.6703501102  n  0.04473
19.6791298204  n  0.0442
19.6879200848  n  0.04366
19.6966999716  n  0.04313
19.7054799265  n  0.0426
19.7142700443  n  0.04211
19.7230501137  n  0.04182
19.731829831  n  0.04154
19.7406200963  n  0.04125
19.7493998651  n  0.04097
19.7581800298  n  0.04068
19.7669699585  n  0.04039
19.775750113  n  0.04011
19.7845298509  n  0.03986
19.7933201305  n  0.0396
19.802100187  n  0.03935
19.8108801869  n  0.03909
19.8196699403  n  0.03884
19.8284498043  n  0.03858
19.8372299736  n  0.03831
19.8460198916  n  0.03787
19.8547998631  n  0.03743
19.863589974  n  0.037
19.8723701005  n  0.03656
19.8811500872  n  0.03612
19.8899398136  n  0.03568
19.8987198935  n  0.03524
19.9074998022  n  0.03453
19.9162898422  n  0.03381
19.9250701796  n  0.0331
19.9338499177  n  0.03238
19.9426401806  n  0.03167
19.9514198887  n  0.03095
19.9602001593  n  0.03023
19.9689901552  n  0.02977
19.9777699363  n  0.02936
19.9865498514  n  0.02895
19.9953398861  n  0.02854
