he2022
75
pe
wavel  k
16.0806699027  n  0.0885
16.088660101  n  0.08807
16.0966401065  n  0.08764
16.1046199919  n  0.08722
16.1126098703  n  0.08677
16.1205900091  n  0.08624
16.1285699924  n  0.08571
16.1365500685  n  0.08518
16.1445398698  n  0.08465
16.1525201065  n  0.08412
16.1604998792  n  0.08354
16.168489893  n  0.08297
16.1764700173  n  0.08239
16.1844499028  n  0.08182
16.192440025  n  0.08124
16.2004199311  n  0.08036
16.2084000876  n  0.07948
16.2163899507  n  0.07859
16.2243700584  n  0.07771
16.2323501193  n  0.07683
16.2403398804  n  0.07654
16.2483200862  n  0.07634
16.2562999462  n  0.07614
16.2642900289  n  0.07594
16.2722699642  n  0.07575
16.2802500477  n  0.07602
16.2882400845  n  0.07649
16.2962199093  n  0.07695
16.3042001136  n  0.07742
16.3121798888  n  0.07789
16.320169876  n  0.0781
16.3281500982  n  0.07807
16.3361301224  n  0.07803
16.3441200876  n  0.078
16.3520999571  n  0.07797
16.3600801284  n  0.07791
16.3680699679  n  0.07781
16.3760499156  n  0.07771
16.3840301319  n  0.0776
16.3920200106  n  0.0775
16.3999999344  n  0.07739
16.4079800933  n  0.0772
16.4159699086  n  0.07701
16.4239499754  n  0.07682
16.4319299742  n  0.07663
16.4399198935  n  0.07644
16.447900002  n  0.07636
16.4558800085  n  0.07631
16.4638699304  n  0.07625
16.471849979  n  0.07619
16.4798298912  n  0.07614
16.4878199857  n  0.07619
16.4957998724  n  0.07636
16.5037801331  n  0.07652
16.5117599396  n  0.07669
16.5197499227  n  0.07685
16.5277298864  n  0.07693
16.5357099073  n  0.07657
16.5437001011  n  0.0762
16.5516799392  n  0.07584
16.5596600752  n  0.07547
16.5676501058  n  0.07511
16.5756299916  n  0.07487
16.5836098678  n  0.07466
16.5915999086  n  0.07445
16.5995800173  n  0.07424
16.6075600835  n  0.07403
16.6155500347  n  0.07387
16.6235299916  n  0.07378
16.6315098723  n  0.07369
16.6394999098  n  0.07359
16.6474798912  n  0.0735
16.6554600404  n  0.0734
16.6634500654  n  0.07305
16.6714299721  n  0.0727
16.6794100139  n  0.07234
16.6873899018  n  0.07199
16.6953799376  n  0.07163
16.7033600512  n  0.07137
16.7113399777  n  0.07116
16.7193300484  n  0.07096
16.7273101356  n  0.07075
16.7352900022  n  0.07055
16.7432800092  n  0.07033
16.7512599711  n  0.07
16.7592399598  n  0.06968
16.7672300853  n  0.06935
16.7752101045  n  0.06903
16.7831901179  n  0.0687
16.7911799827  n  0.06842
16.7991599614  n  0.06816
16.8071399016  n  0.06791
16.8151299715  n  0.06766
16.8231100948  n  0.0674
16.8310898641  n  0.06716
16.8390800427  n  0.067
16.8470599303  n  0.06685
16.8550399983  n  0.0667
16.8630299047  n  0.06654
16.8710100272  n  0.06639
16.8789900139  n  0.06615
16.8869701388  n  0.06584
16.8949600966  n  0.06552
16.9029399047  n  0.06521
16.9109201049  n  0.06489
16.9189101339  n  0.06458
16.9268899524  n  0.06434
16.9348701322  n  0.0641
16.9428601364  n  0.06386
16.9508398692  n  0.06362
16.958819932  n  0.06339
16.9668101029  n  0.06318
16.9747899416  n  0.06304
16.9827700797  n  0.06289
16.9907600339  n  0.06275
16.9987398834  n  0.0626
17.0067200013  n  0.06246
17.0147099314  n  0.06217
17.0226899861  n  0.06182
17.0306699886  n  0.06148
17.0386600893  n  0.06113
17.0466399649  n  0.06078
17.0546200471  n  0.06045
17.0626099333  n  0.06039
17.0705901165  n  0.06033
17.0785698925  n  0.06027
17.0865501256  n  0.06021
17.0945398655  n  0.06016
17.1025201162  n  0.06007
17.1104999164  n  0.05992
17.1184900971  n  0.05977
17.1264701448  n  0.05963
17.1344500026  n  0.05948
17.1424399448  n  0.05933
17.1504199881  n  0.05915
17.1584001041  n  0.05894
17.1663900074  n  0.05873
17.1743699527  n  0.05852
17.1823499396  n  0.05831
17.1903400053  n  0.0581
17.1983200543  n  0.05781
17.2063001143  n  0.05751
17.2142899539  n  0.05721
17.222270014  n  0.0569
17.2302500542  n  0.0566
17.2382398702  n  0.0563
17.2462201459  n  0.05593
17.2542000735  n  0.05557
17.2621799395  n  0.05521
17.2701698746  n  0.05484
17.2781498944  n  0.05448
17.2861301209  n  0.05411
17.294120115  n  0.05373
17.3021001358  n  0.05334
17.3100800335  n  0.05295
17.3180699946  n  0.05257
17.326049924  n  0.05218
17.3340299996  n  0.05181
17.3420201362  n  0.05146
17.349999882  n  0.05112
17.3579800449  n  0.05077
17.3659699648  n  0.05042
17.3739500379  n  0.05008
17.3819298952  n  0.04974
17.3899201102  n  0.04941
17.3979001187  n  0.04908
17.4058798803  n  0.04876
17.4138699977  n  0.04843
17.4218498499  n  0.0481
17.4298300316  n  0.04797
17.43781996  n  0.04798
17.4457998687  n  0.048
17.4537800777  n  0.04802
17.461759968  n  0.04804
17.4697499052  n  0.04806
17.4777300511  n  0.04801
17.4857098473  n  0.04793
17.4936999938  n  0.04785
17.5016799863  n  0.04777
17.5096599043  n  0.04769
17.5176498643  n  0.0476
17.5256299193  n  0.04749
17.5336098699  n  0.04734
17.5415998602  n  0.0472
17.5495798885  n  0.04706
17.5575600905  n  0.04692
17.5655500217  n  0.04678
17.5735299338  n  0.0467
17.5815099901  n  0.04666
17.5895000816  n  0.04662
17.5974800972  n  0.04657
17.6054599179  n  0.04653
17.6134500814  n  0.04649
17.6214301119  n  0.04644
17.6294099176  n  0.04637
17.63739011  n  0.0463
17.6453800213  n  0.04624
17.6533600346  n  0.04617
17.6613400948  n  0.0461
17.6693298705  n  0.0461
17.6773100041  n  0.04617
17.6852901556  n  0.04624
17.6932800197  n  0.04631
17.701259873  n  0.04638
17.709240028  n  0.04645
17.7172298927  n  0.04647
17.7252100043  n  0.04638
17.7331900752  n  0.04629
17.7411798527  n  0.0462
17.7491601364  n  0.0461
17.757140035  n  0.04601
17.7651299527  n  0.04585
17.7731100061  n  0.04543
17.7810899602  n  0.045
17.7890799314  n  0.04457
17.7970599826  n  0.04415
17.8050399053  n  0.04372
17.813029843  n  0.04329
17.8210101227  n  0.04294
17.8289899269  n  0.04258
17.8369698812  n  0.04223
17.8449598481  n  0.04187
17.8529400838  n  0.04152
17.8609201228  n  0.04116
17.8689098534  n  0.041
17.8768901169  n  0.04088
17.8848701546  n  0.04077
17.8928598811  n  0.04065
17.9008400864  n  0.04053
17.9088200366  n  0.04042
17.9168099937  n  0.04031
17.9247900546  n  0.0402
17.9327701523  n  0.0401
17.9407599336  n  0.03999
17.9487400855  n  0.03989
17.9567199235  n  0.03978
17.9647100876  n  0.03971
17.9726899225  n  0.03971
17.9806700605  n  0.03972
17.9886598769  n  0.03972
17.9966399553  n  0.03973
18.0046199855  n  0.03974
18.0126100158  n  0.03974
18.0205899296  n  0.03976
18.0285700914  n  0.03977
18.0365498418  n  0.03979
18.0445399153  n  0.0398
18.0525201246  n  0.03982
18.0604998933  n  0.03984
18.0684899845  n  0.03975
18.0764701571  n  0.03959
18.0844498597  n  0.03944
18.092439884  n  0.03928
18.1004199352  n  0.03912
18.1084001428  n  0.03896
18.1163900158  n  0.03883
18.124369861  n  0.03882
18.1323501635  n  0.03881
18.1403401292  n  0.03881
18.1483200127  n  0.0388
18.1562999973  n  0.03879
18.1642899723  n  0.03878
18.1722701407  n  0.03879
18.1802500526  n  0.0388
18.1882399533  n  0.03882
18.1962199937  n  0.03883
18.2042000803  n  0.03885
18.2121798724  n  0.03886
18.2201699833  n  0.03886
18.2281501625  n  0.03881
18.2361300189  n  0.03876
18.2441198609  n  0.03872
18.2521000501  n  0.03867
18.2600798882  n  0.03862
18.2680700442  n  0.03858
18.276050161  n  0.03857
18.2840298982  n  0.03857
18.2920199526  n  0.03856
18.299999914  n  0.03856
18.3079801373  n  0.03856
18.3159700075  n  0.03856
18.3239500661  n  0.03852
18.3319300241  n  0.03832
18.3399199628  n  0.03812
18.347900037  n  0.03792
18.3558799831  n  0.03772
18.3638699087  n  0.03753
18.3718499167  n  0.03733
18.3798301068  n  0.03714
18.3878199375  n  0.03696
18.3958001358  n  0.03678
18.4037801512  n  0.03659
18.4117599741  n  0.03641
18.4197501129  n  0.03623
18.427729871  n  0.03605
18.4357100884  n  0.03589
18.443699942  n  0.03573
18.4516800412  n  0.03557
18.4596598929  n  0.03541
18.4676500604  n  0.03525
18.4756300804  n  0.03509
18.483610167  n  0.03491
18.4915998856  n  0.03471
18.4995800873  n  0.0345
18.5075599866  n  0.0343
18.5155498587  n  0.03409
18.5235301625  n  0.03389
18.5315101367  n  0.03368
18.5395000828  n  0.03363
18.5474800652  n  0.03367
18.5554600341  n  0.03371
18.5634499741  n  0.03374
18.571429898  n  0.03378
18.5794101268  n  0.03381
18.5873899615  n  0.03385
18.5953801117  n  0.03359
18.60335983  n  0.0333
18.611340165  n  0.03302
18.6193301231  n  0.03273
18.6273099424  n  0.03245
18.6352900065  n  0.03216
18.643280039  n  0.03186
18.6512598805  n  0.03142
18.6592399409  n  0.03098
18.667229969  n  0.03055
18.6752101022  n  0.03011
18.68319008  n  0.02967
18.6911800247  n  0.02924
18.6991600225  n  0.02883
18.7071398381  n  0.02848
18.7151299698  n  0.02814
18.7231101033  n  0.02779
18.7310900281  n  0.02744
18.7390799183  n  0.02709
18.7470601095  n  0.02674
18.7550400654  n  0.02658
18.7630299862  n  0.02662
18.771010157  n  0.02666
18.7789900659  n  0.0267
18.7869700564  n  0.02674
18.7949600112  n  0.02678
18.8029401481  n  0.02682
18.8109199874  n  0.02703
18.8189101442  n  0.02735
18.8268900781  n  0.02767
18.8348700421  n  0.028
18.8428599693  n  0.02832
18.8508399765  n  0.02864
18.8588199882  n  0.02897
18.8668099626  n  0.02905
18.8747899661  n  0.02901
18.8827699483  n  0.02897
18.8907598927  n  0.02893
18.8987401722  n  0.02888
18.9067200476  n  0.02884
18.9147098848  n  0.0288
18.9226900065  n  0.02873
18.9306700556  n  0.02864
18.9386600663  n  0.02856
18.9466399527  n  0.02847
18.9546200996  n  0.02838
18.9626098483  n  0.0283
18.9705901407  n  0.02821
18.9785699492  n  0.02812
18.986549985  n  0.02803
18.9945399815  n  0.02795
19.0025200952  n  0.02786
19.0105000505  n  0.02777
19.0184899661  n  0.02768
19.0264699484  n  0.0276
19.0344501086  n  0.0275
19.0424398667  n  0.0274
19.0504200037  n  0.0273
19.0583999307  n  0.02721
19.0663901811  n  0.02711
19.0743700341  n  0.02701
19.0823500151  n  0.02691
19.0903399558  n  0.02682
19.0983201767  n  0.02673
19.1063001362  n  0.02664
19.1142900554  n  0.02656
19.1222698394  n  0.02647
19.1302500676  n  0.02638
19.1382398894  n  0.0263
19.1462198919  n  0.0262
19.1541999481  n  0.02611
19.1621800498  n  0.02601
19.1701701111  n  0.02591
19.1781499195  n  0.02581
19.1861301163  n  0.02571
19.1941199044  n  0.02561
19.202100126  n  0.02551
19.2100799746  n  0.02542
19.2180701518  n  0.02534
19.226049975  n  0.02525
19.2340301386  n  0.02516
19.2420198918  n  0.02508
19.2499999808  n  0.02499
19.2579800158  n  0.0249
19.2659700105  n  0.0248
19.273949921  n  0.0247
19.2819301243  n  0.02461
19.2899199154  n  0.02451
19.2978999446  n  0.02441
19.3058798702  n  0.02431
19.3138701284  n  0.02421
19.3218498298  n  0.02412
19.3298301496  n  0.02403
19.3378200557  n  0.02394
19.3458001022  n  0.02385
19.3537799955  n  0.02376
19.3617601017  n  0.02368
19.3697501682  n  0.02359
19.3777299346  n  0.0235
19.3857098899  n  0.0234
19.3937001815  n  0.0233
19.4016801234  n  0.0232
19.4096598539  n  0.0231
19.4176499214  n  0.023
19.4256299664  n  0.0229
19.4336101528  n  0.0228
19.4415999224  n  0.0227
19.449579998  n  0.0226
19.4575598126  n  0.0225
19.465549967  n  0.0224
19.4735300007  n  0.02229
19.481510128  n  0.02219
19.4894998371  n  0.02209
19.4974801359  n  0.02178
19.5054601244  n  0.02133
19.5134500748  n  0.02089
19.5214301868  n  0.02044
19.5294099634  n  0.01999
19.5373901591  n  0.01954
19.5453799354  n  0.01909
19.5533598088  n  0.01866
19.5613400786  n  0.01832
19.5693299285  n  0.01797
19.5773098274  n  0.01763
19.5852900997  n  0.01729
19.5932799517  n  0.01695
19.6012601885  n  0.01661
19.6092400072  n  0.01626
19.6172301742  n  0.01591
19.6252099088  n  0.01556
19.6331899705  n  0.0152
19.6411799965  n  0.01485
19.6491599267  n  0.0145
19.6571401613  n  0.01414
19.6651299744  n  0.01379
19.6731100299  n  0.01341
19.6810899797  n  0.01289
19.6890798948  n  0.01236
19.697060005  n  0.01184
19.7050399857  n  0.01132
19.7130299323  n  0.01079
19.7210100265  n  0.01027
19.7289899673  n  0.00974
19.7369701359  n  0.00929
19.7449598818  n  0.0089
19.7529401017  n  0.00851
19.7609201364  n  0.00813
19.7689101388  n  0.00774
19.7768901778  n  0.00735
19.7848700074  n  0.00696
19.792859805  n  0.00657
19.8008399833  n  0.00644
19.8088199286  n  0.00634
19.8168098428  n  0.00625
19.8247900912  n  0.00615
19.8327700827  n  0.00605
19.840760044  n  0.00595
19.8487398988  n  0.00585
19.8567198665  n  0.00576
19.8647098047  n  0.00566
19.8726899836  n  0.00557
19.8806698577  n  0.00547
19.8886600986  n  0.00538
19.8966401379  n  0.00528
19.9046198483  n  0.00518
19.9126099271  n  0.00509
19.9205901531  n  0.00503
19.9285700265  n  0.005
19.9365499362  n  0.00497
19.9445398192  n  0.00494
19.9525201849  n  0.00491
19.9605001662  n  0.00488
19.968490122  n  0.00486
19.9764701154  n  0.00483
19.9844500994  n  0.0048
19.9924400587  n  0.00477
