Wavelength (microns) 	 real  imaginary
2.65305e+00   1.19403e+00   9.60000e-04
2.65373e+00   1.19425e+00   1.41000e-03
2.65441e+00   1.19459e+00   1.20000e-03
2.65509e+00   1.19446e+00   6.90000e-04
2.65577e+00   1.19411e+00   5.00000e-04
2.65645e+00   1.19384e+00   4.80000e-04
2.65713e+00   1.19346e+00   4.00000e-05
2.65781e+00   1.19299e+00   1.60000e-04
2.65849e+00   1.19250e+00   2.00000e-05
2.65917e+00   1.19207e+00   2.50000e-04
2.65985e+00   1.19192e+00   5.90000e-04
2.66054e+00   1.19194e+00   4.00000e-04
2.66122e+00   1.19158e+00   1.00000e-04
2.66190e+00   1.19111e+00   6.00000e-05
2.66259e+00   1.19077e+00   2.60000e-04
2.66327e+00   1.19051e+00   1.10000e-04
2.66395e+00   1.19013e+00   1.30000e-04
2.66464e+00   1.18964e+00   2.00000e-05
2.66532e+00   1.18903e+00   2.70000e-04
2.66601e+00   1.18896e+00   1.00000e-03
2.66669e+00   1.18942e+00   1.12000e-03
2.66738e+00   1.18931e+00   1.10000e-04
2.66807e+00   1.18867e+00   1.30000e-04
2.66875e+00   1.18824e+00   1.40000e-04
2.66944e+00   1.18786e+00   7.00000e-05
2.67013e+00   1.18742e+00   1.30000e-04
2.67081e+00   1.18719e+00   3.10000e-04
2.67150e+00   1.18682e+00   6.00000e-05
2.67219e+00   1.18629e+00   1.70000e-04
2.67288e+00   1.18593e+00   5.20000e-04
2.67357e+00   1.18580e+00   6.30000e-04
2.67426e+00   1.18559e+00   6.80000e-04
2.67495e+00   1.18544e+00   7.40000e-04
2.67564e+00   1.18542e+00   7.60000e-04
2.67633e+00   1.18515e+00   2.60000e-04
2.67702e+00   1.18437e+00   2.00000e-05
2.67771e+00   1.18380e+00   6.60000e-04
2.67840e+00   1.18389e+00   1.10000e-03
2.67909e+00   1.18418e+00   9.40000e-04
2.67979e+00   1.18387e+00   1.60000e-04
2.68048e+00   1.18314e+00   9.00000e-05
2.68117e+00   1.18266e+00   4.30000e-04
2.68187e+00   1.18254e+00   4.90000e-04
2.68256e+00   1.18216e+00   2.40000e-04
2.68325e+00   1.18168e+00   3.90000e-04
2.68395e+00   1.18156e+00   8.00000e-04
2.68464e+00   1.18156e+00   4.50000e-04
2.68534e+00   1.18114e+00   1.50000e-04
2.68603e+00   1.18068e+00   2.00000e-04
2.68673e+00   1.18015e+00   4.00000e-05
2.68742e+00   1.17974e+00   3.60000e-04
2.68812e+00   1.17966e+00   6.10000e-04
2.68882e+00   1.17955e+00   2.00000e-04
2.68952e+00   1.17908e+00   8.00000e-05
2.69021e+00   1.17864e+00   2.00000e-05
2.69091e+00   1.17819e+00   5.00000e-05
2.69161e+00   1.17776e+00   1.00000e-05
2.69231e+00   1.17742e+00   2.40000e-04
2.69301e+00   1.17710e+00   4.00000e-05
2.69371e+00   1.17668e+00   1.50000e-04
2.69441e+00   1.17620e+00   6.00000e-05
2.69511e+00   1.17585e+00   4.00000e-04
2.69581e+00   1.17571e+00   4.90000e-04
2.69651e+00   1.17552e+00   2.80000e-04
2.69721e+00   1.17509e+00   1.40000e-04
2.69791e+00   1.17470e+00   1.70000e-04
2.69861e+00   1.17426e+00   7.00000e-05
2.69932e+00   1.17379e+00   1.00000e-04
2.70002e+00   1.17350e+00   3.20000e-04
