hudgins1993
10
pe
wavel  n  k
3.0553009471  1.4176  0.4201
3.053528352  1.4046  0.4225
3.0517578125  1.401  0.4239
3.049989325  1.387  0.4263
3.0481299723  1.3975  0.4262
3.0463656857  1.3849  0.4273
3.0446034404  1.3713  0.4297
3.0427506466  1.3822  0.4283
3.04099258  1.3691  0.4306
3.0392365438  1.3654  0.4307
3.0374825345  1.3512  0.4332
3.0356383948  1.3618  0.4318
3.0338885349  1.349  0.4328
3.0321406913  1.3353  0.4339
3.0303030303  1.3462  0.4325
3.0285593143  1.3328  0.4336
3.026817604  1.3288  0.4337
3.0250778958  1.3148  0.4334
3.0232487831  1.3261  0.432
3.0215131738  1.3133  0.433
3.0197795561  1.2997  0.4327
3.0179568432  1.3109  0.4313
3.0162273029  1.2983  0.4309
3.0144997438  1.2849  0.4318
3.0126833971  1.2955  0.4293
3.010959894  1.2823  0.4289
3.0092383618  1.2789  0.4276
3.007518797  1.2655  0.4272
3.0057108506  1.2767  0.4246
3.0039953138  1.2646  0.4241
3.0022817341  1.2519  0.4236
3.0004800768  1.2631  0.4211
2.9987705041  1.2505  0.4205
2.9970628784  1.2472  0.4192
2.9953571963  1.2345  0.4174
2.9935638377  1.2457  0.4162
2.991862135  1.2338  0.4143
2.9901623658  1.2218  0.4137
2.9883752204  1.2329  0.4113
2.9866794098  1.2204  0.4107
2.9849855228  1.2174  0.4081
2.9832935561  1.205  0.4074
2.9815146094  1.2162  0.4038
2.9798265741  1.2051  0.403
2.9781404491  1.1931  0.4023
2.9763676409  1.204  0.3988
2.974685427  1.1922  0.3981
2.9730051136  1.1896  0.3955
2.9713266974  1.1777  0.3947
2.9695619896  1.1884  0.3912
2.9678874577  1.1774  0.3904
2.9662148133  1.1658  0.3884
2.9644561705  1.1767  0.385
2.9627873904  1.1654  0.3841
2.961120488  1.1629  0.3816
2.9594554602  1.1512  0.3807
2.9577048211  1.1611  0.3774
2.9560436312  1.1503  0.3753
2.9543843063  1.1393  0.3732
2.9526396599  1.1494  0.37
2.9509841532  1.1384  0.3678
2.949330502  1.1359  0.3653
2.947678703  1.1249  0.3631
2.9459419649  1.1347  0.36
2.9442939583  1.1243  0.3578
2.9426477945  1.1135  0.3556
2.9409169779  1.1227  0.3514
2.939274587  1.113  0.3479
2.9376340296  1.1033  0.3457
2.9359091043  1.1124  0.3428
2.9342723005  1.1019  0.3393
2.9326373207  1.0997  0.3356
2.931004162  1.0898  0.3333
2.9292870115  1.0985  0.3294
2.9276575812  1.089  0.3259
2.9260299625  1.0797  0.3224
2.9243186338  1.0885  0.3186
2.9226947245  1.079  0.3151
2.9210726179  1.0767  0.3115
2.9194523107  1.0677  0.3069
2.9177486651  1.0765  0.3032
2.9161320425  1.0677  0.2997
2.9145172102  1.0595  0.2951
2.9128193178  1.0677  0.2916
2.9112081514  1.0591  0.287
2.9095987663  1.0577  0.2824
2.9079911597  1.05  0.2789
2.9063008603  1.0577  0.2745
2.9046968949  1.0501  0.2699
2.9030946989  1.0431  0.2653
2.9014100853  1.0508  0.261
2.8998115123  1.0433  0.2565
2.8982146997  1.0423  0.2511
2.8966196449  1.0362  0.2466
2.8949425354  1.0436  0.2425
2.8933510792  1.0374  0.2371
2.8917613719  1.032  0.2326
2.8900898818  1.0395  0.2277
2.8885037551  1.0339  0.2233
2.8869193683  1.029  0.218
2.8852534695  1.0362  0.2143
2.8836726455  1.0307  0.209
2.8820935528  1.0306  0.204
2.8805161885  1.0264  0.1988
2.8788576693  1.0335  0.1943
2.8772838441  1.0295  0.1892
2.8757117387  1.0264  0.1842
2.8740587458  1.0333  0.1809
2.8724901617  1.0293  0.1759
2.8709232889  1.0298  0.1712
2.8693581246  1.0272  0.1655
2.8677124258  1.0341  0.1624
2.8661507595  1.0312  0.1576
2.8645907932  1.0291  0.1529
2.8629505568  1.0356  0.149
2.8613940712  1.0334  0.1444
2.859839277  1.035  0.1401
2.8582861716  1.0334  0.1365
2.8566531452  1.0395  0.1328
2.8551034975  1.038  0.1284
2.8535555302  1.0371  0.1249
2.8519279033  1.0429  0.1213
2.8503833766  1.0418  0.1171
2.8488405219  1.0437  0.114
2.8472993366  1.043  0.1106
2.8456788367  1.0486  0.1072
2.8441410694  1.048  0.1039
2.8426049632  1.0479  0.1007
2.8409898008  1.0531  0.0982
2.8394570958  1.0525  0.0949
2.8379260436  1.0542  0.092
2.8363966417  1.0541  0.0889
2.8347885248  1.059  0.0865
2.8332625018  1.0587  0.0834
2.8317381209  1.0589  0.0804
2.8301352805  1.0636  0.078
2.8286142619  1.0636  0.075
2.8270948773  1.0655  0.0723
2.8255771241  1.0661  0.0695
2.8239812488  1.0705  0.0679
2.822466836  1.0706  0.065
2.8209540467  1.0714  0.0623
2.8193633877  1.0755  0.0607
2.8178539225  1.0758  0.0579
2.8163460726  1.0767  0.0552
2.8147606046  1.0808  0.053
2.8132560626  1.0816  0.051
2.8117531281  1.0837  0.0486
2.8102517986  1.0849  0.0467
2.8086731828  1.0884  0.0452
2.8071751397  1.0894  0.0426
2.8056786937  1.0908  0.0408
2.80410521  1.0944  0.0393
2.8026120344  1.0955  0.0375
2.8011204482  1.0975  0.0358
2.7996304488  1.0989  0.0341
2.7980637399  1.1023  0.0326
2.7965769898  1.1035  0.0315
2.7950918188  1.1048  0.0297
2.7935301841  1.1079  0.0283
2.7920482466  1.1094  0.0266
2.7905678806  1.1115  0.0256
2.7890890835  1.1129  0.0246
2.7875341473  1.1158  0.0231
2.786058563  1.1173  0.0221
2.78458454  1.1188  0.021
2.783034621  1.1215  0.0202
2.7815637952  1.1228  0.0191
2.7800945232  1.1247  0.0182
2.7786268026  1.1261  0.0172
2.7770835069  1.1286  0.0163
2.775618963  1.1301  0.0153
2.774155963  1.1317  0.0143
2.7726176283  1.1341  0.014
2.7711577897  1.1354  0.013
2.7696994876  1.137  0.012
2.76816609  1.1393  0.0117
2.766710934  1.1407  0.0108
2.7652573072  1.1424  0.0104
2.763805207  1.1439  0.0094
2.7622783272  1.146  0.0091
2.7608293531  1.1475  0.0082
2.7593818985  1.1492  0.0078
2.7578599007  1.1513  0.0075001
2.7564155572  1.1528  0.0071
2.7549727258  1.1544  0.0067
2.753531404  1.1559  0.0063
2.7520158516  1.1579  0.006
2.7505776213  1.1594  0.0056
2.7491408935  1.1611  0.0053
2.747630169  1.1633  0.005
2.7461965178  1.1651  0.0052
2.744764362  1.1668  0.0053
2.7433336991  1.1685  0.0055
2.7418293485  1.1705  0.0063
2.7404017429  1.1719  0.007
2.7389756231  1.1731  0.0077
2.7374760471  1.1747  0.0089999
2.73605297  1.1753  0.0101
2.7346313717  1.1759  0.0113
2.7332112499  1.1759  0.0124
2.7317179774  1.1762  0.0135
2.7303008792  1.1755  0.014
2.7288852504  1.1748  0.0139
2.7273966998  1.1746  0.0144
2.7259840803  1.1736  0.0132
2.7245729232  1.1735  0.0121
2.7231632264  1.1733  0.0109
2.7216809101  1.1738  0.0099
2.7202742036  1.174  0.0082999
2.7188689505  1.1748  0.0067
2.7173913043  1.1762  0.0058
2.7159890274  1.1772  0.0048
2.714588197  1.1784  0.0044
2.7131888108  1.1794  0.0039001
2.7117173306  1.1806  0.0035
2.710320902  1.1813  0.0036
2.7089259109  1.1819  0.0031
2.7074590497  1.1827  0.0027
2.7060670022  1.1832  0.0022
2.7046763855  1.184  0.0012
2.7032141216  1.1849  0.00080001
2.7018264347  1.1857  0.0
2.7004401717  1.1869  0.0
2.6990553306  1.1882  0.0
2.6975991368  1.1894  0.0
2.6962172073  1.1906  0.0
2.6948366929  1.1917  0.0
2.6933850463  1.1927  0.0
2.6920074299  1.1939  0.0
2.6906312221  1.1951  0.0
2.6892564206  1.1961  0.0
2.6878107781  1.1968  0.0
2.6864388567  1.1978  0.0
2.685068335  1.1988  0.0
2.6836271905  1.1996  0.0
2.6822595354  1.2003  0.0
2.6808932736  1.2012  0.0
2.679528403  1.2022  0.0
2.6780931976  1.2029  0.0
2.6767311759  1.2037  0.0
2.6753705388  1.2043  0.0
2.6739397829  1.205  0.0
2.6725819815  1.2059  0.0
2.6712255583  1.2067  0.0
2.6698705113  1.2075  0.0
2.6684456304  1.208  0.0
2.6670934016  1.2087  0.0
2.6657425426  1.2093  0.0
2.6643220633  1.21  0.0
2.6629740094  1.2107  0.0
2.6616273189  1.2113  0.0
2.6602112208  1.2119  0.0
2.6588673225  1.2126  0.0
2.6575247814  1.2132  0.0
2.6561835954  1.2138  0.0
2.6547732824  1.2142  0.0
2.6534348714  1.215  0.0
2.6520978094  1.2157  0.0
2.6506918306  1.2159  0.0
2.6493575308  1.2165  0.0
2.6480245737  1.2171  0.0
2.6466929572  1.2178  0.0
2.6452927016  1.2182  0.0
2.6439638306  1.2188  0.0
2.642636294  1.2192  0.0
2.6412403265  1.2197  0.0
2.6399155227  1.2205  0.0
2.6385920473  1.2209  0.0
2.6372698982  1.2214  0.0
2.635879593  1.2219  0.0
2.6345601602  1.2225  0.0
2.6332420476  1.2231  0.0
2.6318559848  1.2235  0.0
2.6305405761  1.224  0.0
2.6292264816  1.2244  0.0
2.6279136993  1.2249  0.0
2.6265332388  1.2252  0.0
2.625223144  1.2258  0.0
2.6239143554  1.2263  0.0
2.6225380924  1.2267  0.0
2.621231979  1.2272  0.0
2.619927166  1.2275  0.0
2.6186236514  1.2281  0.0
2.6172529313  1.2285  0.0
2.6159520758  1.229  0.0
2.6146525127  1.2295  0.0
2.6132859457  1.2298  0.0
2.6119890296  1.2303  0.0
2.6106934002  1.2308  0.0
2.6093309675  1.2311  0.0
2.608037973  1.2315  0.0
2.6067462593  1.2319  0.0
2.6054558245  1.2324  0.0
2.6040988516  1.2326  0.0
2.6028110359  1.233  0.0
2.6015244934  1.2334  0.0
2.6001716113  1.2335  0.0
2.5988876761  1.234  0.0
2.5976050082  1.2345  0.0
2.5963236058  1.2351  0.0
2.5949761262  1.2355  0.0
2.5936973155  1.2358  0.0
2.5924197646  1.2361  0.0
2.5910763331  1.2364  0.0
2.5898013622  1.2369  0.0
2.5885276455  1.2373  0.0
2.587255181  1.2377  0.0
2.5859170955  1.238  0.0
2.5846471957  1.2384  0.0
2.5833785425  1.2388  0.0
2.5820444628  1.239  0.0
2.5807783628  1.2394  0.0
2.5795135038  1.2398  0.0
2.578249884  1.2401  0.0
2.5769210947  1.2404  0.0
2.5756600129  1.2408  0.0
2.5744001648  1.2411  0.0
2.5730753396  1.2414  0.0
2.5718180182  1.2417  0.0
2.5705619248  1.242  0.0
2.5693070579  1.2424  0.0
2.5679874682  1.2426  0.0
2.5667351129  1.243  0.0
2.5654839786  1.2433  0.0
2.564168312  1.2435  0.0
2.5629196781  1.2439  0.0
2.5616722597  1.2442  0.0
2.5603604988  1.2444  0.0
2.5591155697  1.2447  0.0
2.5578718506  1.2449  0.0
2.5566293399  1.2454  0.0
2.5553227373  1.2457  0.0
2.5540827012  1.2458  0.0
2.5528438681  1.2462  0.0
2.5515411308  1.2467  0.0
2.5503047614  1.247  0.0
2.5490695896  1.2472  0.0
2.5478356136  1.2474  0.0
2.5465379816  1.2475  0.0
2.5453064549  1.2479  0.0
2.5440761188  1.2483  0.0
2.5427823124  1.2485  0.0
2.5415544147  1.2489  0.0
2.5403277023  1.2492  0.0
2.5391021735  1.2496  0.0
2.53781342  1.2496  0.0
2.5365903153  1.2499  0.0
2.535368389  1.2501  0.0
2.534083422  1.2502  0.0
2.5328639092  1.2506  0.0
2.5316455696  1.251  0.0
2.5304284015  1.2511  0.0
2.5291484357  1.2512  0.0
2.527933667  1.2515  0.0
2.5267200647  1.252  0.0
2.5254438468  1.2524  0.0
2.5242326333  1.2526  0.0
2.5230225811  1.2529  0.0
2.5218136884  1.2533  0.0
2.5205424207  1.2533  0.0
2.5193359031  1.2536  0.0
2.5181305399  1.2538  0.0
2.516862982  1.254  0.0
2.5156599834  1.2542  0.0
2.5144581343  1.2545  0.0
2.5131942699  1.2546  0.0
2.5119947751  1.255  0.0
2.5107964246  1.2553  0.0
2.509599217  1.2557  0.0
2.5083402313  1.2559  0.0
2.5071453643  1.2563  0.0
2.5059516351  1.2568  0.0
2.5046963056  1.257  0.0
2.5035049069  1.2574  0.0
2.502314641  1.2579  0.0
2.5011255065  1.2583  0.0
