mastrapa2008Ic
130
ne
Wavelength (microns) 	 real  imaginary
1.1613841e+00  1.3119249e+00  1.1017324e-08
1.1615143e+00  1.3119228e+00  1.1018559e-08
1.1616445e+00  1.3119206e+00  1.1019794e-08
1.1617748e+00  1.3119186e+00  1.1021030e-08
1.1619051e+00  1.3119165e+00  1.1022265e-08
1.1620353e+00  1.3119144e+00  1.1023501e-08
1.1621656e+00  1.3119124e+00  1.1024738e-08
1.1622959e+00  1.3119103e+00  1.1025974e-08
1.1624264e+00  1.3119082e+00  1.1027211e-08
1.1625566e+00  1.3119061e+00  1.1028448e-08
1.1626872e+00  1.3119040e+00  1.1029685e-08
1.1628176e+00  1.3119018e+00  1.1030923e-08
1.1629481e+00  1.3118997e+00  1.1549261e-07
1.1630787e+00  1.3118976e+00  1.1033399e-08
1.1632092e+00  1.3118956e+00  1.7008281e-07
1.1633399e+00  1.3118935e+00  1.1035877e-08
1.1634704e+00  1.3118914e+00  1.1037116e-08
1.1636010e+00  1.3118893e+00  1.1038355e-08
1.1637317e+00  1.3118871e+00  1.1039595e-08
1.1638623e+00  1.3118850e+00  4.3981110e-08
1.1639932e+00  1.3118829e+00  1.1042075e-08
1.1641239e+00  1.3118808e+00  1.1043315e-08
1.1642547e+00  1.3118787e+00  1.1044556e-08
1.1643856e+00  1.3118767e+00  1.1045797e-08
1.1645164e+00  1.3118744e+00  1.1047038e-08
1.1646473e+00  1.3118722e+00  7.9981611e-08
1.1647782e+00  1.3118702e+00  1.1049521e-08
1.1649091e+00  1.3118680e+00  1.1050764e-08
1.1650401e+00  1.3118658e+00  1.1052006e-08
1.1651711e+00  1.3118637e+00  4.1886881e-07
1.1653022e+00  1.3118618e+00  3.8050612e-07
1.1654330e+00  1.3118597e+00  2.3513347e-07
1.1655642e+00  1.3118576e+00  4.2549150e-08
1.1656953e+00  1.3118554e+00  2.9696946e-07
1.1658266e+00  1.3118533e+00  7.8145113e-08
1.1659577e+00  1.3118511e+00  3.7053451e-07
1.1660889e+00  1.3118490e+00  1.1061955e-08
1.1662201e+00  1.3118469e+00  3.9730355e-07
1.1663514e+00  1.3118447e+00  1.0823930e-07
1.1664826e+00  1.3118427e+00  7.1880828e-07
1.1666141e+00  1.3118408e+00  1.7942958e-07
1.1667453e+00  1.3118385e+00  1.2282680e-07
1.1668767e+00  1.3118362e+00  2.7673613e-07
1.1670080e+00  1.3118342e+00  2.5312917e-07
1.1671395e+00  1.3118322e+00  3.7091013e-07
1.1672710e+00  1.3118300e+00  1.1073170e-08
1.1674025e+00  1.3118277e+00  1.5375034e-07
1.1675340e+00  1.3118256e+00  2.5337701e-07
1.1676656e+00  1.3118234e+00  1.1076913e-08
1.1677972e+00  1.3118210e+00  1.2531190e-07
1.1679288e+00  1.3118190e+00  5.9323457e-07
1.1680604e+00  1.3118168e+00  6.3760933e-07
1.1681921e+00  1.3118150e+00  1.3054549e-06
1.1683238e+00  1.3118131e+00  5.2811333e-07
1.1684556e+00  1.3118109e+00  4.3999839e-07
1.1685873e+00  1.3118085e+00  6.7140013e-07
1.1687191e+00  1.3118066e+00  1.0836300e-06
1.1688509e+00  1.3118047e+00  6.3133103e-07
1.1689827e+00  1.3118021e+00  1.1089408e-08
1.1691147e+00  1.3118001e+00  1.1744512e-06
1.1692466e+00  1.3117982e+00  6.6321553e-07
1.1693785e+00  1.3117959e+00  7.7743925e-07
1.1695105e+00  1.3117939e+00  9.3337769e-07
1.1696424e+00  1.3117920e+00  9.9478666e-07
1.1697747e+00  1.3117899e+00  4.3687865e-07
1.1699066e+00  1.3117878e+00  6.5479441e-07
1.1700387e+00  1.3117857e+00  4.0570001e-07
1.1701708e+00  1.3117834e+00  7.0679221e-08
1.1703030e+00  1.3117809e+00  3.9278930e-08
1.1704352e+00  1.3117787e+00  7.4639314e-07
1.1705674e+00  1.3117769e+00  7.4383507e-07
1.1706996e+00  1.3117747e+00  1.2930163e-07
1.1708319e+00  1.3117723e+00  2.7767413e-07
1.1709642e+00  1.3117703e+00  7.1812627e-07
1.1710964e+00  1.3117683e+00  3.4092955e-07
1.1712289e+00  1.3117660e+00  1.1110715e-08
1.1713613e+00  1.3117636e+00  3.7225175e-07
1.1714936e+00  1.3117615e+00  2.7783108e-07
1.1716262e+00  1.3117591e+00  9.4473158e-08
1.1717587e+00  1.3117568e+00  8.1684112e-07
1.1718911e+00  1.3117549e+00  7.5040032e-07
1.1720237e+00  1.3117529e+00  6.2094261e-07
1.1721563e+00  1.3117507e+00  6.5605354e-07
1.1722889e+00  1.3117484e+00  4.3190599e-07
1.1724215e+00  1.3117462e+00  1.0358178e-06
1.1725541e+00  1.3117442e+00  8.9918279e-07
1.1726868e+00  1.3117422e+00  1.2266200e-06
1.1728196e+00  1.3117404e+00  1.2442340e-06
1.1729523e+00  1.3117383e+00  3.3133654e-07
1.1730851e+00  1.3117357e+00  3.0791608e-07
1.1732179e+00  1.3117335e+00  1.0649635e-06
1.1733507e+00  1.3117315e+00  5.9624529e-07
1.1734836e+00  1.3117293e+00  5.7062977e-07
1.1736165e+00  1.3117270e+00  4.7316919e-07
1.1737494e+00  1.3117247e+00  7.2278908e-07
1.1738824e+00  1.3117224e+00  4.0250058e-07
1.1740154e+00  1.3117203e+00  1.1992075e-06
1.1741484e+00  1.3117183e+00  1.1471736e-06
1.1742815e+00  1.3117162e+00  1.0304254e-06
1.1744146e+00  1.3117141e+00  9.8972578e-07
1.1745477e+00  1.3117120e+00  1.0366966e-06
1.1746808e+00  1.3117096e+00  4.9965558e-07
1.1748140e+00  1.3117073e+00  8.6956607e-07
1.1749471e+00  1.3117054e+00  1.2982703e-06
1.1750804e+00  1.3117033e+00  9.6316637e-07
1.1752137e+00  1.3117012e+00  1.1482169e-06
1.1753470e+00  1.3116989e+00  4.2710099e-07
